time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
3.592000000000038e-08,2.0,0.0001018312180041377,0.7208106384908258,0.5505742901478962,0.5060554663262221,0.1780773613492772,0.0005352694897329607,5.437176276808249e-05,5.256438036480232,9.844622695352017,18391.89956495256,0.37249692879861895
3.594000000000038e-08,2.0,0.0001019656822219153,0.7211394156991118,0.5498349784940972,0.506065465282604,0.1782253739573487,0.0005354035451176831,5.450417204159346e-05,5.250820975343252,9.823166283658132,18347.21935115124,0.3716096045367485
3.596000000000038e-08,2.0,0.0001020921339752914,0.721453156262738,0.5490959430200065,0.5060754426025098,0.1783664542193264,0.0005355220741130131,5.463320678984597e-05,5.245478286060785,9.80213510389334,18303.88620325063,0.37072948880068013
3.598000000000039e-08,2.0,0.0001022103027978837,0.721751199398586,0.5483587649041648,0.5060853769344063,0.1785003047112062,0.0005356249344121473,5.475857311355188e-05,5.240420168575649,9.781572162251772,18261.98060212997,0.3698584601929586
3.600000000000039e-08,2.0,0.0001023199368029532,0.722032917384596,0.5476250212456163,0.5060952470019472,0.178626643250922,0.0005357120185032477,5.487998262862844e-05,5.235656246696687,9.761519461993974,18221.58011176819,0.36899837799469426
3.602000000000039e-08,2.0,0.0001024208032261218,0.7222977168818412,0.5468962815251457,0.5061050316743589,0.1787452034882996,0.0005357832529773264,5.499715326469977e-05,5.231195556535388,9.742017925884573,18182.75930005009,0.3681510780368461
3.604000000000039e-08,2.0,0.0001025126889348985,0.7225450401841851,0.5461741040876723,0.5061147099915112,0.1788557354702294,0.000535838597800864,5.510981006928654e-05,5.227046535409032,9.723107322039098,18145.58966439468,0.36731836861744294
3.60600000000004e-08,2.0,0.0001025954008680509,0.7227743663928917,0.5454600326540233,0.5061242612335309,0.1789580061623756,0.0005358780454724127,5.52176860175705e-05,5.223217012133335,9.704826191048536,18110.13956075225,0.36650202649164776
3.60800000000004e-08,2.0,0.000102668766439858,0.7229852125137137,0.5447555928724656,0.5061336649449703,0.1790517999438679,0.0005359016201613231,5.532052282118668e-05,5.219714197702412,9.687211776604599,18076.47413659329,0.36570379292859767
3.61000000000004e-08,2.0,0.0001027326338728331,0.7231771344741486,0.544062288917893,0.5061429010031493,0.1791369190565184,0.0005359093767485873,5.541807173548988e-05,5.216544677276162,9.670299957502662,18044.65526648047,0.3649253698613746
3.612000000000041e-08,2.0,0.000102786872494291,0.7233497280587192,0.5433816001486547,0.5061519496409093,0.1792131840251018,0.0005359013998676547,5.55100943583013e-05,5.213714402482684,9.654125183224679,18014.74149089524,0.3641684161235529
3.614000000000041e-08,2.0,0.0001028313729608752,0.7235026297603112,0.5427149778284336,0.506160791513202,0.1792804340304566,0.000535877802865633,5.559636341921251e-05,5.211228684955861,9.638720410990928,17986.78795696966,0.363434543797977
3.616000000000041e-08,2.0,0.0001028660474467338,0.7236355175457705,0.5420638419226311,0.506169407717966,0.179338527252029,0.000535838726782194,5.567666355210626e-05,5.209092190126936,9.624117046466285,17960.8463618537,0.3627253146706021
3.618000000000041e-08,2.0,0.0001028908297599948,0.7237481115341524,0.5414295779760684,0.5061777798604825,0.1793873411618676,0.0005357843392667695,5.575079204971513e-05,5.207308932191373,9.61034488602404,17936.9648974361,0.3620422368142008
3.620000000000042e-08,2.0,0.000102905675423474,0.7238401745861918,0.5408135340807946,0.5061858900719348,0.1794267727867462,0.0005357148335305019,5.581855959265036e-05,5.205882269283102,9.597432062740642,17915.18819721873,0.36138676129404834
3.622000000000042e-08,2.0,0.0001029105616847793,0.7239115128037519,0.5402170179401032,0.506193721071116,0.1794567389206828,0.0005356304272534271,5.587979095160196e-05,5.204814899779909,9.585404994040546,17895.55728413712,0.3607602790194204
