time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
1.52999999999999e-06,2.0,9.74515646308661e-05,0.7121261868541433,0.5541921834502025,0.5059975259582279,0.174090058415302,0.0005275147256401398,5.199522067882399e-05,5.41309650380842,10.14544642282824,19232.53689367008,0.3801021250349005
1.53499999999999e-06,2.0,9.732681859940111e-05,0.7118185675860351,0.5548912478089435,0.5059880844495426,0.1739517261906846,0.0005273698967307493,5.187607163129122e-05,5.418546527056304,10.16595667611508,19276.71021636897,0.3809395216182589
1.53999999999999e-06,2.0,9.720291899112038e-05,0.711513101128352,0.5555856503052565,0.505978707190241,0.173814368101057,0.000527225183017101,5.175806982466767e-05,5.423964493003506,10.18633779820413,19320.65866033135,0.38177128220419954
1.54499999999999e-06,2.0,9.707998909458343e-05,0.7112100889396082,0.5562747000664652,0.5059694034822079,0.1736781196421049,0.0005270807481410106,5.164132322819255e-05,5.429344927727491,10.20656937491604,19364.3372688419,0.3825965804243603
1.54999999999999e-06,2.0,9.695815128437323e-05,0.7109098300562511,0.5569577111412788,0.5059601825573805,0.1735431151779469,0.0005269367579100789,5.152593777411886e-05,5.434682377807189,10.22663110412627,19407.70111519044,0.3834145959633319
1.55499999999999e-06,2.0,9.683752693646786e-05,0.7106126207975476,0.5576340032079569,0.505951053565861,0.1734094878446021,0.0005267933801255491,5.141201731203572e-05,5.439971414772391,10.24650281525182,19450.70534639178,0.3842245153633548
1.55999999999999e-06,2.0,9.671823626120941e-05,0.7103187544731537,0.5583029022764846,0.5059420255690742,0.1732773693828343,0.0005266507842302138,5.129966353192004e-05,5.445206642519938,10.26616449253156,19493.30524122781,0.38502553289365027
1.56499999999999e-06,2.0,9.660039822063526e-05,0.7100285210936528,0.5589637413861152,0.5059331075280636,0.1731468900443937,0.0005265091411148114,5.118897592706849e-05,5.450382701841971,10.28559629450207,19535.45625575222,0.38581685134172145
1.56999999999999e-06,2.0,9.648413036375322e-05,0.7097422070843498,0.5596158612947915,0.5059243082968577,0.1730181784279019,0.0005263686227451421,5.108005172561367e-05,5.455494277911732,10.30477857721508,19577.11408304151,0.38659768286688956
1.57499999999999e-06,2.0,9.636954874644298e-05,0.7094600950026051,0.5602586111624127,0.5059156366109818,0.172891361388382,0.0005262294019498164,5.097298586150078e-05,5.460536104857512,10.32369191358811,19618.23470018237,0.3873672497740307
