x,VIN - 0.714 V,VOUT - 0.55 V
2.144999999999985e-06,39.507750618781536,-87.18848189847317
2.149999999999984e-06,40.450849718744465,-89.20815995750525
2.154999999999984e-06,41.354028713725285,-91.13869166610056
2.159999999999984e-06,42.21639627509821,-92.97865061028843
2.164999999999984e-06,43.037101350194675,-94.72670143639334
2.169999999999984e-06,43.815334002190845,-96.38159789630495
2.174999999999984e-06,44.55032620941613,-97.94218078202644
2.179999999999984e-06,45.241352623298866,-99.40737577684384
2.184999999999984e-06,45.887731284197095,-100.77619125227567
2.189999999999984e-06,46.488824294410705,-102.04771603936335
2.194999999999984e-06,47.044038447709546,-103.22111720300192
2.199999999999984e-06,47.552825814756176,-104.29563784687157
2.204999999999984e-06,48.01468428384581,-105.27059497710367
2.209999999999984e-06,48.42915805643033,-106.14537744985425
2.214999999999984e-06,48.795838096936215,-106.91944402870163
2.219999999999984e-06,49.11436253643342,-107.59232157464754
2.224999999999984e-06,49.384417029756044,-108.16360339044046
2.229999999999984e-06,49.60573506572319,-108.63294773940197
2.234999999999984e-06,49.77809823015355,-109.00007655518745
2.239999999999984e-06,49.901336421413255,-109.26477435880827
2.244999999999984e-06,49.97532801828641,-109.42688739458434
2.249999999999984e-06,50.00000000000004,-109.48632299545902
2.254999999999983e-06,49.975328018286746,-109.44304918510234
2.259999999999983e-06,49.90133642141392,-109.29709452091335
2.264999999999983e-06,49.778098230154555,-109.04854818006294
2.269999999999983e-06,49.605735065724524,-108.69756028706107
2.274999999999983e-06,49.384417029757714,-108.24434247917075
2.279999999999983e-06,49.11436253643542,-107.68916870275497
2.284999999999983e-06,48.795838096938546,-107.03237623107226
2.289999999999983e-06,48.42915805643288,-106.27436689162833
2.294999999999983e-06,48.014684283848695,-105.41560848815796
2.299999999999983e-06,47.55282581475928,-104.45663640050407
2.304999999999983e-06,47.0440384477131,-103.39805534304335
2.309999999999983e-06,46.48882429441448,-102.24054126089432
2.314999999999983e-06,45.88773128420121,-100.98484333981872
2.319999999999983e-06,45.241352623303314,-99.63178610719925
2.324999999999983e-06,44.5503262094209,-98.18227159555614
2.329999999999983e-06,43.81533400219584,-96.63728154445917
2.334999999999983e-06,43.037101350200004,-94.99787961050282
2.339999999999983e-06,42.21639627510376,-93.26521355906353
2.344999999999983e-06,41.354028713731175,-91.44051740761434
2.349999999999983e-06,40.45084971875057,-89.52511349344472
2.354999999999983e-06,39.50775061878786,-87.52041443617253
2.359999999999982e-06,38.52566213879305,-85.42792496872175
2.364999999999982e-06,37.50555348152662,-83.24924360840252
2.369999999999982e-06,36.44843137107434,-80.98606414400672
2.374999999999982e-06,35.3553390593313,-78.64017691235826
2.379999999999982e-06,34.22735529643861,-76.21346984376936
2.384999999999982e-06,33.065593266186745,-73.70792925239655
2.389999999999982e-06,31.871199487438773,-71.12564035522013
2.394999999999982e-06,30.645352682653225,-68.46878749880253
2.399999999999982e-06,29.38926261462815,-65.73965408262855
2.404999999999982e-06,28.104168892611135,-62.940622161840764
2.409999999999982e-06,26.791339748954645,-60.07417172331914
2.414999999999982e-06,25.45207078752354,-57.14287962240883
2.419999999999982e-06,24.087683705090846,-54.149418179238516
2.424999999999982e-06,22.699524986982354,-51.096553426669026
2.429999999999982e-06,21.288964578258796,-47.987143014089575
2.434999999999982e-06,19.857394531744287,-44.824133763236574
2.439999999999982e-06,18.40622763423927,-41.61055888603915
2.444999999999982e-06,16.936896012269997,-38.34953486439008
2.449999999999982e-06,15.45084971875288,-35.04425800712019
2.454999999999982e-06,13.949555301967177,-31.698000688059615
2.459999999999982e-06,12.434494358248504,-28.314107284715504
2.464999999999981e-06,10.907162069832776,-24.895989825464927
2.469999999999981e-06,9.36906572929197,-21.44712336915955
2.474999999999981e-06,7.821723252017354,-17.971041126498054
2.479999999999981e-06,6.266661678220986,-14.471329353571317
2.484999999999981e-06,4.705415665931634,-10.95162202646649
2.489999999999981e-06,3.139525976471602,-7.415595332272207
