x,VIN - 0.714 V,VOUT - 0.55 V
2.850000000000002e-07,97.59167619387466,-200.83848316046803
2.900000000000002e-07,96.85831611286311,-199.58355378942306
2.950000000000002e-07,96.02936856769429,-198.15763696180383
3.000000000000002e-07,95.10565162951534,-196.56000670022266
3.050000000000002e-07,94.08807689542253,-194.78990847867166
3.100000000000002e-07,92.97764858882506,-192.84657840444686
3.150000000000002e-07,91.77546256839808,-190.72926398880475
3.200000000000002e-07,90.48270524660195,-188.43724633937836
3.250000000000002e-07,89.10065241883669,-185.96986357818423
3.300000000000002e-07,87.63066800438635,-183.32653525623493
3.350000000000002e-07,86.07420270039434,-180.50678752260075
3.400000000000002e-07,84.43279255020141,-177.51027876663406
3.450000000000002e-07,82.70805742745613,-174.33682545519952
3.500000000000002e-07,80.9016994374947,-170.98642784908347
3.550000000000003e-07,79.01550123756896,-167.45929530488812
3.600000000000003e-07,77.05132427757877,-163.75587083731503
3.650000000000003e-07,75.01110696304592,-159.87685465882606
3.700000000000003e-07,72.89686274214102,-155.82322639189482
3.750000000000003e-07,70.71067811865461,-151.59626570741102
3.800000000000003e-07,68.45471059286878,-147.19757113204435
3.850000000000003e-07,66.13118653236505,-142.62907683675752
3.900000000000003e-07,63.742398974868884,-137.89306721520867
3.950000000000003e-07,61.29070536529746,-132.99218913571985
4.000000000000003e-07,58.7785252292472,-127.92946174894526
4.050000000000003e-07,56.20833778521295,-122.70828380858634
4.100000000000003e-07,53.58267949789952,-117.33243845696506
4.150000000000003e-07,50.904141575036974,-111.80609549820497
4.200000000000003e-07,48.17536741017137,-106.13381116907867
4.250000000000003e-07,45.3990499739545,-100.32052548169624
4.300000000000003e-07,42.57792915650705,-94.37155718982343
4.350000000000003e-07,39.714789063477916,-88.29259648861753
4.400000000000003e-07,36.81245526846766,-82.08969552608836
4.450000000000003e-07,33.873792024529,-75.76925685619773
4.500000000000004e-07,30.901699437494546,-69.33801992728623
4.550000000000004e-07,27.899110603922693,-62.80304574512224
4.600000000000004e-07,24.86898871648524,-56.17169981139802
4.650000000000004e-07,21.814324139654005,-49.4516334817382
4.700000000000004e-07,18.738131458572283,-42.6507638479019
4.750000000000004e-07,15.64344650402283,-35.777252291287475
4.800000000000004e-07,12.533323356430204,-28.839481816650082
4.850000000000003e-07,9.410831331851277,-21.846033317935778
4.900000000000003e-07,6.279051952931214,-14.805660891333062
4.950000000000002e-07,3.1410759078126516,-7.727266354118467
5.000000000000002e-07,-1.1102230246251565e-13,-0.6198730935532692
5.050000000000001e-07,-3.1410759078128736,6.507400587083101
5.100000000000001e-07,-6.279051952931325,13.645368491654096
5.15e-07,-9.410831331851387,20.784803745937054
5.2e-07,-12.533323356430426,27.91646606283038
5.25e-07,-15.64344650402305,35.03112887186488
5.299999999999999e-07,-18.738131458572393,42.11960616540556
5.349999999999999e-07,-21.81432413965412,49.17277887355398
5.399999999999998e-07,-24.86898871648535,56.18162061850662
5.449999999999998e-07,-27.899110603922693,63.13722266240496
5.499999999999997e-07,-30.901699437494546,70.03081790479038
5.549999999999997e-07,-33.873792024528896,76.85380375601059
5.599999999999996e-07,-36.812455268467545,83.59776375457916
5.649999999999996e-07,-39.71478906347781,90.25448777370804
5.699999999999995e-07,-42.57792915650693,96.8159907066517
5.749999999999995e-07,-45.399049973954384,103.27452950226001
5.799999999999994e-07,-48.17536741017114,109.62261846876575
5.849999999999994e-07,-50.90414157503675,115.85304275072117
5.899999999999993e-07,-53.5826794978993,121.95886993106697
5.949999999999993e-07,-56.20833778521273,127.93345970155023
5.999999999999992e-07,-58.77852522924687,133.77047159098043
6.049999999999992e-07,-61.290705365297235,139.46387073509547
6.099999999999991e-07,-63.74239897486855,145.00793171710703
6.149999999999991e-07,-66.13118653236482,150.39724050166657
6.19999999999999e-07,-68.45471059286834,155.62669453044953
6.24999999999999e-07,-70.71067811865429,160.69150103867835
6.299999999999989e-07,-72.89686274214068,165.58717369490273
6.349999999999989e-07,-75.01110696304548,170.30952765586827
6.399999999999988e-07,-77.05132427757854,174.8546731671915
6.449999999999988e-07,-79.01550123756861,179.21900782737632
6.499999999999988e-07,-80.90169943749426,183.3992076674753
6.549999999999987e-07,-82.70805742745569,187.39221718158362
6.599999999999987e-07,-84.43279255020109,191.19523847432808
6.649999999999986e-07,-86.0742027003939,194.805719671713
6.699999999999986e-07,-87.63066800438591,198.22134276530377
6.749999999999985e-07,-89.10065241883636,201.44001104145937
6.799999999999985e-07,-90.48270524660151,204.45983626154617
6.849999999999984e-07,-91.77546256839774,207.27912574302354
6.899999999999984e-07,-92.97764858882474,209.89636949838143
6.949999999999983e-07,-94.0880768954222,212.31022757261897
6.999999999999983e-07,-95.10565162951501,214.51951772311972
7.049999999999982e-07,-96.02936856769395,216.52320356905906
7.099999999999982e-07,-96.85831611286288,218.32038333714067
7.149999999999981e-07,-97.59167619387443,219.91027931330586
7.199999999999981e-07,-98.22872507286861,221.29222810914428
7.24999999999998e-07,-98.76883405951364,222.4656718311636
7.29999999999998e-07,-99.2114701314476,223.43015024283096
7.349999999999979e-07,-99.55619646030789,224.18529398557374
7.399999999999979e-07,-99.80267284282706,224.73081892668222
7.449999999999978e-07,-99.95065603657316,225.06652168043462
7.499999999999978e-07,-99.99999999999997,225.1922763458153
7.549999999999977e-07,-99.95065603657316,225.10803248768775
7.599999999999977e-07,-99.80267284282729,224.8138143806111
7.649999999999977e-07,-99.55619646030812,224.3097215220988
7.699999999999976e-07,-99.21147013144792,223.59593040986582
7.749999999999976e-07,-98.76883405951398,222.67269757071693
7.799999999999975e-07,-98.22872507286917,221.54036381057463
7.849999999999975e-07,-97.5916761938751,220.1993596530868
7.899999999999974e-07,-96.85831611286355,218.65021191391355
7.949999999999974e-07,-96.02936856769473,216.8935513552812
7.999999999999973e-07,-95.1056516295159,214.93012134680967
8.049999999999973e-07,-94.08807689542309,212.76078745589655
8.099999999999972e-07,-92.97764858882584,210.38654787116695
8.149999999999972e-07,-91.77546256839886,207.80854456243225
8.199999999999971e-07,-90.48270524660273,205.02807506052366
8.249999999999971e-07,-89.10065241883768,202.04660474103486
8.29999999999997e-07,-87.63066800438723,198.8657794764921
8.34999999999997e-07,-86.07420270039535,195.48743852588336
8.399999999999969e-07,-84.43279255020254,191.9136275095601
8.449999999999969e-07,-82.70805742745723,188.14661132619736
8.499999999999968e-07,-80.90169943749592,184.18888684835733
8.549999999999968e-07,-79.01550123757029,180.04319524677214
8.599999999999967e-07,-77.0513242775802,175.71253377242024
8.649999999999967e-07,-75.01110696304735,171.2001668469948
8.699999999999966e-07,-72.89686274214257,166.50963629012216
8.749999999999966e-07,-70.71067811865628,161.64477054138516
8.799999999999966e-07,-68.45471059287046,156.60969271251025
8.849999999999965e-07,-66.13118653236694,151.40882734216098
8.899999999999965e-07,-63.74239897487066,146.04690570538014
8.949999999999964e-07,-61.29070536529946,140.5289695700741
8.999999999999964e-07,-58.7785252292492,134.860373279031
9.049999999999963e-07,-56.208337785214944,129.04678407612735
9.099999999999963e-07,-53.58267949790163,123.09418058745447
9.149999999999962e-07,-50.9041415750392,117.00884941072498
9.199999999999962e-07,-48.175367410173585,110.797379758372
9.249999999999961e-07,-45.39904997395683,104.46665614830053
9.299999999999961e-07,-42.5779291565096,98.0238491252714
9.34999999999996e-07,-39.71478906348036,91.47640404767476
9.39999999999996e-07,-36.81245526847021,84.83202796297296
9.449999999999959e-07,-33.873792024531554,78.09867464514953
9.499999999999959e-07,-30.90169943749721,71.2845278554437
9.54999999999996e-07,-27.899110603925358,64.39798293604848
9.599999999999959e-07,-24.868988716488015,57.44762683036531
9.649999999999958e-07,-21.814324139656893,50.4422166711459
9.699999999999958e-07,-18.738131458575058,43.39065705541234
9.749999999999957e-07,-15.643446504025714,36.301976171694946
9.799999999999957e-07,-12.5333233564332,29.185300916825028
9.849999999999957e-07,-9.410831331854164,22.049831183369562
9.899999999999956e-07,-6.2790519529342115,14.90481346436956
9.949999999999956e-07,-3.141075907815649,7.759513966331566
9.999999999999955e-07,-2.7755575615628914e-12,0.6231913783469878
1.004999999999995e-06,3.141075907809987,-6.494930512656594
1.009999999999995e-06,6.279051952928327,-13.585690214030443
1.014999999999995e-06,9.410831331848502,-20.640015742780406
1.019999999999995e-06,12.53332335642754,-27.648951525692134
1.024999999999995e-06,15.643446504020053,-34.6036848081841
1.029999999999995e-06,18.738131458569505,-41.495571443815884
1.034999999999995e-06,21.81432413965134,-48.316160896832216
1.039999999999995e-06,24.868988716482466,-55.057220340787474
1.044999999999995e-06,27.89911060391992,-61.71075769211865
1.049999999999995e-06,30.901699437491658,-68.26904347089696
1.054999999999995e-06,33.873792024526225,-74.72463133363306
1.059999999999995e-06,36.81245526846488,-81.07037717408355
1.064999999999995e-06,39.71478906347503,-87.29945664246513
1.069999999999995e-06,42.57792915650427,-93.40538098132245
1.074999999999995e-06,45.39904997395183,-99.38201103220995
1.079999999999995e-06,48.17536741016859,-105.22356931500943
1.084999999999995e-06,50.9041415750342,-110.92465004047224
1.089999999999995e-06,53.582679497896855,-116.48022696674143
1.094999999999995e-06,56.20833778521028,-121.88565897301362
1.099999999999995e-06,58.778525229244536,-127.13669328097282
1.104999999999995e-06,61.290705365294905,-132.22946622132815
1.109999999999994e-06,63.74239897486633,-137.16050151038468
1.114999999999994e-06,66.13118653236249,-141.92670597372503
1.119999999999994e-06,68.45471059286623,-146.52536273324796
1.124999999999994e-06,70.71067811865217,-150.95412185080042
1.129999999999994e-06,72.8968627421387,-155.21098851042797
1.134999999999994e-06,75.01110696304359,-159.29430880281294
1.139999999999994e-06,77.05132427757655,-163.20275326776112
1.144999999999994e-06,79.01550123756674,-166.9352983340943
1.149999999999994e-06,80.9016994374926,-170.49120588616046
1.154999999999994e-06,82.70805742745412,-173.87000116561663
1.159999999999994e-06,84.43279255019942,-177.07144929878942
1.164999999999994e-06,86.07420270039235,-180.095530710609
1.169999999999994e-06,87.63066800438457,-182.94241575374116
1.174999999999994e-06,89.10065241883503,-185.61243884026075
1.179999999999994e-06,90.48270524660029,-188.10607241465206
1.184999999999994e-06,91.77546256839663,-190.42390105316375
1.189999999999994e-06,92.97764858882363,-192.56659600977017
1.194999999999994e-06,94.0880768954212,-194.53489046568362
1.199999999999994e-06,95.10565162951411,-196.32955576143922
1.204999999999994e-06,96.02936856769317,-197.95137882275682
1.209999999999993e-06,96.85831611286211,-199.40114100419336
1.214999999999993e-06,97.59167619387388,-200.67959850788202
1.219999999999993e-06,98.22872507286806,-201.78746454417373
1.224999999999993e-06,98.7688340595132,-202.72539333838034
1.229999999999993e-06,99.21147013144727,-203.4939660983752
1.234999999999993e-06,99.55619646030756,-204.09367900349284
1.239999999999993e-06,99.80267284282685,-204.52493328707806
1.244999999999993e-06,99.95065603657305,-204.78802744097933
1.249999999999993e-06,99.99999999999997,-204.88315158373626
1.254999999999993e-06,99.95065603657326,-204.81038399949486
1.259999999999993e-06,99.8026728428274,-204.56968986762797
1.264999999999993e-06,99.55619646030844,-204.16092217678084
1.269999999999993e-06,99.21147013144838,-203.58382482563403
1.274999999999993e-06,98.76883405951453,-202.83803789315425
1.279999999999993e-06,98.22872507286972,-201.92310506170412
1.284999999999993e-06,97.59167619387577,-200.83848316067514
1.289999999999993e-06,96.85831611286422,-199.58355378925958
1.294999999999993e-06,96.02936856769561,-198.15763696193417
1.299999999999993e-06,95.10565162951679,-196.56000670014407
1.304999999999993e-06,94.0880768954242,-194.78990847872225
1.309999999999993e-06,92.97764858882684,-192.84657840441542
1.314999999999992e-06,91.77546256840007,-190.72926398881924
1.319999999999992e-06,90.48270524660396,-188.43724633935892
1.324999999999992e-06,89.1006524188389,-185.96986357819983
1.329999999999992e-06,87.6306680043888,-183.32653525622433
1.334999999999992e-06,86.0742027003969,-180.50678752262118
1.339999999999992e-06,84.43279255020408,-177.51027876664395
1.344999999999992e-06,82.70805742745901,-174.33682545519912
1.349999999999992e-06,80.9016994374977,-170.98642784911172
1.354999999999992e-06,79.01550123757195,-167.45929530489096
1.359999999999992e-06,77.0513242775821,-163.75587083732208
1.364999999999992e-06,75.01110696304924,-159.87685465882635
1.369999999999992e-06,72.89686274214469,-155.82322639190244
1.374999999999992e-06,70.7106781186584,-151.59626570742623
1.379999999999992e-06,68.45471059287256,-147.197571132038
1.384999999999992e-06,66.13118653236904,-142.62907683677224
1.389999999999992e-06,63.742398974873105,-137.89306721520973
1.394999999999992e-06,61.29070536530179,-132.99218913574646
1.399999999999992e-06,58.778525229251535,-127.92946174892322
1.404999999999992e-06,56.2083377852175,-122.70828380861876
1.409999999999992e-06,53.58267949790418,-117.33243845695762
1.414999999999992e-06,50.90414157504164,-111.80609549823795
1.419999999999991e-06,48.17536741017625,-106.13381116908165
1.424999999999991e-06,45.39904997395949,-100.32052548171677
1.429999999999991e-06,42.57792915651204,-94.37155718982376
1.434999999999991e-06,39.71478906348314,-88.29259648865134
1.439999999999991e-06,36.812455268472874,-82.08969552609413
1.444999999999991e-06,33.87379202453433,-75.76925685620905
1.449999999999991e-06,30.901699437499985,-69.33801992730076
1.454999999999991e-06,27.899110603928246,-62.80304574514833
1.459999999999991e-06,24.868988716490904,-56.17169981139863
1.464999999999991e-06,21.81432413965989,-49.45163348174597
1.469999999999991e-06,18.738131458577946,-42.65076384792277
1.474999999999991e-06,15.643446504028603,-35.777252291294474
1.479999999999991e-06,12.533323356436199,-28.839481816681612
1.484999999999991e-06,9.410831331857272,-21.846033317948987
1.489999999999991e-06,6.279051952936987,-14.80566089133173
1.494999999999991e-06,3.141075907818758,-7.727266354134565
1.499999999999991e-06,5.88418203051333e-12,-0.6198730935840224
1.504999999999991e-06,-3.1410759078068784,6.507400587100198
1.509999999999991e-06,-6.279051952925441,13.645368491569831
1.514999999999991e-06,-9.410831331845504,20.78480374596381
1.519999999999991e-06,-12.533323356424543,27.916466062775868
1.52499999999999e-06,-15.643446504017167,35.031128871863324
1.52999999999999e-06,-18.73813145856651,42.11960616540256
1.53499999999999e-06,-21.814324139648345,49.17277887354465
1.53999999999999e-06,-24.868988716479468,56.181620618501846
1.54499999999999e-06,-27.899110603917144,63.13722266236444
1.54999999999999e-06,-30.901699437488993,70.03081790478205
1.55499999999999e-06,-33.87379202452323,76.85380375598317
1.55999999999999e-06,-36.812455268461996,83.59776375459371
1.56499999999999e-06,-39.71478906347248,90.25448777368827
1.56999999999999e-06,-42.577929156501604,96.8159907066577
1.57499999999999e-06,-45.399049973949055,103.27452950224914
1.57999999999999e-06,-48.175367410165926,109.62261846876619
1.58499999999999e-06,-50.904141575031645,115.85304275071596
1.58999999999999e-06,-53.582679497894304,121.95886993106375
1.59499999999999e-06,-56.20833778520773,127.9334597015136
1.59999999999999e-06,-58.778525229241986,133.7704715909378
1.60499999999999e-06,-61.290705365292574,139.46387073509715
1.60999999999999e-06,-63.742398974864,145.0079317170775
1.61499999999999e-06,-66.13118653236016,150.3972405016558
1.61999999999999e-06,-68.45471059286412,155.62669453039203
1.62499999999999e-06,-70.71067811865018,160.69150103869302
1.629999999999989e-06,-72.89686274213658,165.58717369490128
1.634999999999989e-06,-75.01110696304147,170.3095276558707
1.639999999999989e-06,-77.05132427757478,174.85467316716284
1.644999999999989e-06,-79.01550123756485,179.21900782740752
1.649999999999989e-06,-80.9016994374907,183.39920766742569
1.654999999999989e-06,-82.70805742745236,187.39221718159138
1.659999999999989e-06,-84.43279255019786,191.19523847430253
1.664999999999989e-06,-86.0742027003909,194.8057196717091
1.669999999999989e-06,-87.63066800438301,198.22134276528692
1.674999999999989e-06,-89.10065241883358,201.44001104145036
1.679999999999989e-06,-90.48270524659907,204.45983626153586
1.684999999999989e-06,-91.77546256839541,207.279125742983
1.689999999999989e-06,-92.97764858882252,209.89636949839897
1.694999999999989e-06,-94.0880768954202,212.31022757259365
1.699999999999989e-06,-95.10565162951323,214.51951772312395
1.704999999999989e-06,-96.02936856769229,216.5232035690785
1.709999999999989e-06,-96.85831611286133,218.32038333711145
1.714999999999989e-06,-97.59167619387321,219.91027931331575
1.719999999999989e-06,-98.2287250728675,221.2922281091322
1.724999999999989e-06,-98.76883405951264,222.46567183116528
1.729999999999989e-06,-99.21147013144682,223.43015024282286
1.734999999999988e-06,-99.55619646030733,224.1852939855743
1.739999999999988e-06,-99.80267284282674,224.73081892667778
1.744999999999988e-06,-99.95065603657294,225.0665216804334
1.749999999999988e-06,-99.99999999999997,225.19227634584948
1.754999999999988e-06,-99.95065603657338,225.10803248766175
1.759999999999988e-06,-99.80267284282762,224.81381438062908
1.764999999999988e-06,-99.55619646030867,224.30972152205499
1.769999999999988e-06,-99.2114701314487,223.59593040990234
1.774999999999988e-06,-98.76883405951497,222.67269757070008
1.779999999999988e-06,-98.22872507287028,221.54036381058995
1.784999999999988e-06,-97.59167619387642,220.19935965311709
1.789999999999988e-06,-96.858316112865,218.65021191389766
1.794999999999988e-06,-96.02936856769651,216.89355135530175
1.799999999999988e-06,-95.10565162951767,214.93012134680757
1.804999999999988e-06,-94.0880768954252,212.76078745591064
1.809999999999988e-06,-92.97764858882796,210.38654787117184
1.814999999999988e-06,-91.7754625684012,207.80854456240672
1.819999999999988e-06,-90.48270524660529,205.02807506052423
1.824999999999988e-06,-89.10065241884047,202.04660474105495
1.829999999999988e-06,-87.63066800439012,198.8657794764631
1.834999999999988e-06,-86.07420270039835,195.48743852592665
1.839999999999987e-06,-84.43279255020575,191.9136275095491
1.844999999999987e-06,-82.70805742746067,188.14661132622356
1.849999999999987e-06,-80.90169943749936,184.18888684836298
1.854999999999987e-06,-79.01550123757394,180.04319524675537
1.859999999999987e-06,-77.0513242775841,175.7125337724613
1.864999999999987e-06,-75.01110696305125,171.20016684696148
1.869999999999987e-06,-72.89686274214668,166.50963629014203
1.874999999999987e-06,-70.7106781186605,161.64477054133786
1.879999999999987e-06,-68.45471059287478,156.60969271254288
1.884999999999987e-06,-66.13118653237126,151.40882734220395
1.889999999999987e-06,-63.74239897487533,146.04690570537215
1.894999999999987e-06,-61.29070536530412,140.52896957011228
1.899999999999987e-06,-58.778525229254086,134.8603732790069
1.904999999999987e-06,-56.20833778521983,129.04678407614412
1.909999999999987e-06,-53.582679497906625,123.0941805874467
1.914999999999987e-06,-50.90414157504441,117.0088494107655
1.919999999999987e-06,-48.175367410178914,110.79737975834725
1.924999999999987e-06,-45.39904997396205,104.46665614835871
1.929999999999987e-06,-42.57792915651493,98.02384912523576
1.934999999999987e-06,-39.71478906348591,91.47640404770496
1.939999999999987e-06,-36.812455268475766,84.83202796296163
1.944999999999986e-06,-33.87379202453722,78.09867464516363
1.949999999999986e-06,-30.90169943750287,71.28452785544326
1.954999999999986e-06,-27.89911060393113,64.39798293605547
1.959999999999986e-06,-24.86898871649379,57.44762683036908
1.964999999999986e-06,-21.814324139662666,50.442216671184205
1.969999999999986e-06,-18.73813145858094,43.39065705542178
1.974999999999986e-06,-15.643446504031822,36.30197617172859
1.979999999999986e-06,-12.533323356439086,29.185300916841573
1.984999999999986e-06,-9.410831331860049,22.0498311833931
1.989999999999986e-06,-6.279051952940207,14.90481346439132
1.994999999999986e-06,-3.1410759078217554,7.759513966354548
1.999999999999986e-06,-8.770761894538737e-12,0.6231913783688592
2.004999999999986e-06,3.1410759078036588,-6.494930512634722
2.009999999999986e-06,6.279051952922554,-13.585690214008128
2.014999999999986e-06,9.410831331842505,-20.640015742789288
2.019999999999986e-06,12.533323356421544,-27.648951525671926
2.024999999999986e-06,15.643446504014168,-34.6036848082153
2.029999999999986e-06,18.738131458563622,-41.49557144374994
2.034999999999986e-06,21.814324139645237,-48.316160896875516
2.039999999999986e-06,24.86898871647647,-55.05722034074556
2.044999999999986e-06,27.899110603914146,-61.710757692115536
2.049999999999985e-06,30.90169943748611,-68.26904347088092
2.054999999999985e-06,33.87379202452057,-74.72463133363777
2.059999999999985e-06,36.81245526845933,-81.07037717407306
2.064999999999985e-06,39.71478906346948,-87.29945664245126
2.069999999999985e-06,42.577929156498826,-93.40538098132618
2.074999999999985e-06,45.39904997394628,-99.38201103218186
2.079999999999985e-06,48.17536741016315,-105.22356931501004
2.084999999999985e-06,50.90414157502921,-110.92465004045482
2.089999999999985e-06,53.582679497891746,-116.48022696673394
2.094999999999985e-06,56.20833778520529,-121.88565897300302
2.099999999999985e-06,58.778525229239655,-127.13669328095007
2.104999999999985e-06,61.29070536529013,-132.22946622133136
2.109999999999985e-06,63.74239897486156,-137.16050151035398
2.114999999999985e-06,66.13118653235794,-141.92670597373535
2.119999999999985e-06,68.45471059286179,-146.52536273322704
2.124999999999985e-06,70.71067811864795,-150.95412185080326
2.129999999999985e-06,72.89686274213459,-155.21098851041504
2.134999999999985e-06,75.01110696303958,-159.29430880281026
2.139999999999985e-06,77.05132427757266,-163.20275326774103
2.144999999999985e-06,79.01550123756307,-166.93529833407754
2.149999999999984e-06,80.90169943748893,-170.49120588616046
2.154999999999984e-06,82.70805742745057,-173.87000116561035
2.159999999999984e-06,84.43279255019631,-177.07144929878515
2.164999999999984e-06,86.07420270038935,-180.09553071060762
2.169999999999984e-06,87.63066800438158,-182.94241575373664
2.174999999999984e-06,89.10065241883225,-185.61243884024776
2.179999999999984e-06,90.48270524659773,-188.10607241465132
2.184999999999984e-06,91.77546256839409,-190.42390105315383
2.189999999999984e-06,92.97764858882141,-192.56659600978065
2.194999999999984e-06,94.08807689541909,-194.53489046566102
2.199999999999984e-06,95.10565162951224,-196.32955576144707
2.204999999999984e-06,96.0293685676915,-197.95137882275782
2.209999999999984e-06,96.85831611286066,-199.40114100419103
2.214999999999984e-06,97.59167619387254,-200.67959850787338
2.219999999999984e-06,98.22872507286695,-201.7874645441771
2.224999999999984e-06,98.7688340595122,-202.72539333837352
2.229999999999984e-06,99.21147013144649,-203.49396609836396
2.234999999999984e-06,99.5561964603071,-204.09367900350267
2.239999999999984e-06,99.80267284282651,-204.52493328706683
2.244999999999984e-06,99.95065603657282,-204.78802744098496
2.249999999999984e-06,99.99999999999997,-204.88315158373155
2.254999999999983e-06,99.95065603657349,-204.81038399949747
2.259999999999983e-06,99.80267284282785,-204.56968986763974
2.264999999999983e-06,99.556196460309,-204.16092217677055
2.269999999999983e-06,99.21147013144915,-203.58382482563576
2.274999999999983e-06,98.76883405951543,-202.83803789315098
2.279999999999983e-06,98.22872507287084,-201.92310506171356
2.284999999999983e-06,97.59167619387709,-200.83848316067082
2.289999999999983e-06,96.85831611286577,-199.58355378927865
2.294999999999983e-06,96.02936856769728,-198.15763696192363
2.299999999999983e-06,95.10565162951868,-196.56000670014612
2.304999999999983e-06,94.0880768954262,-194.78990847873334
2.309999999999983e-06,92.97764858882907,-192.84657840441415
2.314999999999983e-06,91.77546256840242,-190.72926398884306
2.319999999999983e-06,90.48270524660651,-188.43724633934704
2.324999999999983e-06,89.10065241884169,-185.96986357822104
2.329999999999983e-06,87.63066800439157,-183.32653525622305
2.334999999999983e-06,86.07420270040001,-180.50678752263315
2.339999999999983e-06,84.43279255020741,-177.51027876662522
2.344999999999983e-06,82.70805742746235,-174.33682545522373
2.349999999999983e-06,80.90169943750114,-170.98642784910146
2.354999999999983e-06,79.01550123757572,-167.45929530490545
2.359999999999982e-06,77.05132427758599,-163.75587083732395
2.364999999999982e-06,75.01110696305335,-159.87685465883223
2.369999999999982e-06,72.8968627421488,-155.82322639190633
2.374999999999982e-06,70.7106781186626,-151.59626570743455
2.379999999999982e-06,68.4547105928771,-147.19757113204463
2.384999999999982e-06,66.13118653237349,-142.62907683679265
2.389999999999982e-06,63.74239897487766,-137.89306721521615
2.394999999999982e-06,61.290705365306565,-132.99218913574856
2.399999999999982e-06,58.77852522925642,-127.92946174894826
2.404999999999982e-06,56.20833778522238,-122.70828380861276
2.409999999999982e-06,53.58267949790929,-117.33243845697716
2.414999999999982e-06,50.90414157504697,-111.80609549822712
2.419999999999982e-06,48.17536741018158,-106.13381116909638
2.424999999999982e-06,45.39904997396482,-100.32052548171627
2.429999999999982e-06,42.57792915651759,-94.37155718984613
2.434999999999982e-06,39.71478906348869,-88.29259648865423
2.439999999999982e-06,36.81245526847854,-82.08969552611161
2.444999999999982e-06,33.873792024539995,-75.76925685621727
2.449999999999982e-06,30.90169943750576,-69.33801992733063
2.454999999999982e-06,27.89911060393424,-62.803045745145724
2.459999999999982e-06,24.868988716496897,-56.17169981143727
2.464999999999981e-06,21.814324139665665,-49.451633481740195
2.469999999999981e-06,18.73813145858394,-42.65076384793598
2.474999999999981e-06,15.643446504034596,-35.77725229132878
2.479999999999981e-06,12.533323356442082,-28.839481816662182
2.484999999999981e-06,9.410831331863267,-21.846033317945768
2.489999999999981e-06,6.279051952943204,-14.8056608913536
2.494999999999981e-06,3.141075907824753,-7.727266354130569
2.499999999999981e-06,1.176836406102666e-11,-0.619873093601897
