VIN_BIAS,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
0.05800000000000004,0.0,9.084251500012912e-10,0.05800000000000004,1.099999089374852,0.4989985024030174,0.04216853492447326,2.534833330997508e-08,6.042499954503463e-10,28.25660096278482,41.95007612880993,1654944158.095859,1.0578305544503785
0.05900000000000005,0.0,9.341313490919434e-10,0.05900000000000005,1.099999063668653,0.4989985027636821,0.0421686181285325,2.607322177884993e-08,6.215484075343483e-10,28.25490826789519,41.94881921149329,1608885145.35328,1.0578304455401204
0.06000000000000005,0.0,9.605727447698739e-10,0.06000000000000005,1.099999037227257,0.4989985031346615,0.04216870371161562,2.681876963885535e-08,6.393406507106999e-10,28.25318981767442,41.94754331520017,1564111399.593294,1.0578303335156414
0.06100000000000005,0.0,9.877702876090097e-10,0.06100000000000005,1.099999010029715,0.4989985035162495,0.04216879174150573,2.758556254805355e-08,6.576407609577468e-10,28.25144520409046,41.94624814295219,1520587012.495489,1.0578302182882093
0.06200000000000005,0.0,1.015745522033198e-09,0.06200000000000005,1.09999898205448,0.4989985039087486,0.04216888228790521,2.837420262634255e-08,6.76463170424003e-10,28.24967401260947,41.94493339313325,1478277079.553653,1.0578300997665748
0.06300000000000004,0.0,1.044520603004951e-09,0.06300000000000004,1.099998953279399,0.4989985043124691,0.04216897542249122,2.918530891184815e-08,6.95822718485552e-10,28.24787582209727,41.94359875942186,1437147672.005429,1.0578299778569078
0.06400000000000004,0.0,1.074118313176745e-09,0.06400000000000004,1.099998923681689,0.4989985047277318,0.04216907121897111,3.001951782968284e-08,7.15734663106445e-10,28.24605020471791,41.94224393072086,1397165809.547048,1.0578298524627179
0.06500000000000004,0.0,1.104562080517465e-09,0.06500000000000004,1.099998893237922,0.4989985051548634,0.04216916975313843,3.087748367339873e-08,7.362146925101853e-10,28.24419672583258,41.94086859108908,1358299433.811103,1.0578297234847838
0.06600000000000004,0.0,1.1358759964264e-09,0.06600000000000004,1.099998861924006,0.4989985055942043,0.04216927110293228,3.175987909944994e-08,7.572789371702924e-10,28.24231494389682,41.93947241966927,1320517382.586498,1.0578295908210738
0.06700000000000005,0.0,1.168084834348915e-09,0.06700000000000005,1.099998829715168,0.4989985060461003,0.04216937534849663,3.266739563502808e-08,7.78943982128925e-10,28.24040441035562,41.93805509061782,1283789364.758822,1.0578294543666713
